Grantmaker Name,Grantmaker State,Recipient Name,Recipient City,Recipient State/Country,Year Authorized,Grant Amount,Support Strategies,Description,Fund_type,Type
The California Endowment,CA,Latino Community Foundation,San Francisco,CA,2015,10000,Fundraising;Program development;,"For 2014 Gala: For sponsorship of event to provide education, health and safety-net services for underserved Latino children throughout California",Community,Advocacy
The California Endowment,CA,Latino Community Foundation,San Francisco,CA,2015,5000,Program development;,"For California Latino Agenda Sacramento Summit: For sponsorship of annual summit for the purpose of strengthening the Latino voice, promoting increased access to health care and building healthy Latino communities throughout California.",Community,Advocacy
The California Endowment,CA,Latino Community Foundation,San Francisco,CA,2015,10000,Financial sustainability;,"2015 Gala: For sponsorship of an event to provide education, health and safety-net services for underserved Latino children throughout California.",Community,Advocacy
The California Endowment,CA,Latino Community Foundation,San Francisco,CA,2014,15000,General support; Program development;,"For General Operating Support: To provide education, health and safety-net services for underserved Latino children and their families throughout California",Community,Advocacy
The California Endowment,CA,Latino Community Foundation,San Francisco,CA,2012,2500,Annual campaigns;Fundraising;,"For Sixth Annual Celebrating Philanthropy Gala: For sponsorship of annual fundraising event to benefit community-based organizations providing education, health and safety-net services for underserved children and their families in the Bay Area",Community,Advocacy
The California Endowment,CA,Latino Community Foundation,San Francisco,CA,2011,5000,,For Developing Community Health and Environment Focus,Community,Advocacy
The California Endowment,CA,Latino Community Foundation,San Francisco,CA,2004,50000,Leadership and professional development;,For Transition Funding Phase to support capacity building efforts of grassroots funder to reinvigorate Latino philanthropic leadership and resources in San Francisco Bay Area,Community,Advocacy
The California Wellness Foundation,CA,Latino Community Foundation,San Francisco,CA,2016,250000,Capacity-building and technical assistance;Program development;,For core operating support to continue the Latino Giving Circle Network and to build capacity of Latino-led nonprofits in California.,Private,Advocacy
The California Wellness Foundation,CA,Latino Community Foundation,San Francisco,CA,2012,150000,Convening; Technical assistance; Program development;,"For project support of teenage pregnancy prevention programs in San Francisco Bay Area and Central Coast counties through a regranting, technical assistance and convening program",Private,Advocacy
The California Wellness Foundation,CA,Latino Community Foundation,San Francisco,CA,2009,225000,Capacity-building and technical assistance; Program development;,"For project support of teenage pregnancy prevention programs in San Francisco Bay Area counties through a regranting, technical assistance and convening program",Private,Advocacy
"The Coca-Cola Foundation, Inc.",GA,Latino Community Foundation,San Francisco,CA,2015,25000,Program development;,"This grant will support efforts to improve health outcomes for 3,150 Latino children, youth and families living in under-served areas of San Francisco, California.",Private,Advocacy
"The Coca-Cola Foundation, Inc.",GA,Latino Community Foundation,San Francisco,CA,2013,25000,Program development; Continuing support;,"For Healthy Latino Communities. Supports programs to improve health outcomes for 5,500 Latino children, youth and families in under-served areas of San Francisco, California",Private,Advocacy
"The Coca-Cola Foundation, Inc.",GA,Latino Community Foundation,San Francisco,CA,2012,25000,Program development;,For Healthy Communities Initiative,Private,Advocacy
The Comcast Foundation,PA,Latino Community Foundation,San Francisco,CA,2011,50000,Program development;,To assist in broadband adoption among the Hispanic Community across the county,Private,Advocacy
The Comcast Foundation,PA,Latino Community Foundation,San Francisco,CA,2009,50000,Program development;,For digital literacy program to partner with local organizations involving Latino families in the San Francisco Bay area. The partnership will fund at least 3 Comcast Digital Connectors. The goal is to provide training in digital literacy and to increase awareness regarding the benefits of access to broadband,Private,Advocacy
The East Bay Community Foundation,CA,Latino Community Foundation,San Francisco,CA,2014,22000,,Support to provide computers to underserved,Community,Advocacy
The East Bay Community Foundation,CA,Latino Community Foundation,San Francisco,CA,2013,15000,Program development;,For help to develop and execute a leadership development strategy,Community,Advocacy
The East Bay Community Foundation,CA,Latino Community Foundation,San Francisco,CA,2012,2000,Program development;,For 7th Annual Gala,Community,Advocacy
The Keith & Margie Weber Family Foundation,KS,Latino Community Foundation,San Francisco,CA,2013,30000,General support;,General,Private,Advocacy
The PG&E Corporation Foundation,CA,Latino Community Foundation,San Francisco,CA,2015,75000,Program development;,California Latino Agenda,Private,Advocacy
The PG&E Corporation Foundation,CA,Latino Community Foundation,San Francisco,CA,2014,85000,Program development;,California Latino Agenda,Private,Advocacy
The PG&E Corporation Foundation,CA,Latino Community Foundation,San Francisco,CA,2013,25000,General support;,For General Operating Support Proposal to the PG and E Foundation for LCF Gala 2013 Corporate Champion level,Private,Advocacy
The PG&E Corporation Foundation,CA,Latino Community Foundation,San Francisco,CA,2012,30000,Program development;,For California Latino Agenda,Private,Advocacy
The PG&E Corporation Foundation,CA,Latino Community Foundation,San Francisco,CA,2012,10000,Program development;,For Skill-building and Financial Opportunities for Latinas (SOL),Private,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2003,30000,System and operational improvements; Board development;,For general operations and board development during organization's transition period to supporting organization,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2015,72980,Program development;,,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2014,19720,,Community foundations,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2013,15000,Program development; Equal access; Systems reform;,To build a Bay Area Coalition of the California Latino Agenda of 20-30 Latino-based organizations/leaders that will set a regional agenda toward educational equity that will improve Latino student outcomes,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2013,5000,Program development;,"For the purpose of a consultant to work on the Promise Neighborhood with the Mission Economic Development Association (MEDA) in San Francisco, CA",Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2012,1000,General support;,For operating support,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2012,2500,General support;,For general support,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2011,25000,Program development;,"To expand peer lending models in the San Francisco Bay Area region in order to remove credit barriers, build family assets and increase financial education and acumen",Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2011,1000,General support;,For general support,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2010,1000,General support;,For general support,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2010,5000,Conferences and exhibits;,"For restricted for sponsorship of The National Association of Latino Arts and Culture (NALAC) 20th Anniversary National Conference in San Jose, CA",Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2009,2500,General support;,For general support as part of Gala sponsorship,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2009,3500,General support;,"For $1,000 to Latino Youth Initiative and $2,500 for general support",Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2009,5000,,For children and youth initiative,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2008,2500,,To match the Kellogg grant,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2008,5000,General support;,For general support,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2008,10000,Program development;,For Consejo de Federaciones Mexicanos en Norteamerica,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2008,150000,Capacity-building and technical assistance; Program development;,To develop organizational capacity and increase grantmaking in the Latino Community to support the Latino Children and Youth Initiative,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2007,2000,General support;,For general support,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2007,20000,General support;,To provide core operating support,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2007,20000,Program development;,"For Latino Literacy Network, organization which focuses on literacy needs of low-income Latino children and families, sharing best practices and formulating policies that will be more responsive to Latino community",Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2006,20000,,,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2005,1000,,,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2004,18000,,,Community,Advocacy
The San Francisco Foundation,CA,Latino Community Foundation,San Francisco,CA,2004,15000,General support; System and operational improvements; Board development;,For general operations and board development,Community,Advocacy
