Grantmaker.Name,Grantmaker.State,Recipient.Name,Recipient.City,Recipient.State.Country,Year.Authorized,Grant.Amount,Grantmaker.Type,Recipient.Type
Y & H Soda Foundation,CA,Latina Center,Richmond,CA,2005,10000,Foundation,CBO
The Allstate Foundation,IL,Latina Coalition of Silicon Valley,San Jose,CA,2014,1000,Foundation,CBO
The Allstate Foundation,IL,Latina Coalition of Silicon Valley,San Jose,CA,2012,1000,Foundation,CBO
Brett Family Foundation,CO,Latina Initiative,Denver,CO,2006,2000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2010,5000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2010,7500,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2010,20000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2010,12000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2009,7500,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2009,5000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2009,5000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2008,15000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2008,15000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2008,5000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2008,5000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2008,15000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2007,1000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2007,5000,Foundation,Advocacy
Gill Foundation,CO,Latina Initiative,Denver,CO,2007,13000,Foundation,Advocacy
Swanee Hunt Family Foundation,MA,Latina Initiative,Denver,CO,2007,50000,Foundation,Advocacy
The Colorado Trust,CO,Latina Initiative,Denver,CO,2007,10000,Foundation,Advocacy
The Denver Foundation,CO,Latina Initiative,Denver,CO,2010,20000,Foundation,Advocacy
The Denver Foundation,CO,Latina Initiative,Denver,CO,2010,40000,Foundation,Advocacy
The Denver Foundation,CO,Latina Initiative,Denver,CO,2010,1000,Foundation,Advocacy
The Denver Foundation,CO,Latina Initiative,Denver,CO,2009,15000,Foundation,Advocacy
The Denver Foundation,CO,Latina Initiative,Denver,CO,2008,50000,Foundation,Advocacy
The Denver Foundation,CO,Latina Initiative,Denver,CO,2008,15000,Foundation,Advocacy
The Denver Foundation,CO,Latina Initiative,Denver,CO,2008,5000,Foundation,Advocacy
The Denver Foundation,CO,Latina Initiative,Denver,CO,2007,50000,Foundation,Advocacy
The Denver Foundation,CO,Latina Initiative,Denver,CO,2007,5000,Foundation,Advocacy
The Prentice Foundation,DE,Latina Initiative,Denver,CO,2006,5000,Foundation,Advocacy
The Women's Foundation of Colorado,CO,Latina Initiative,Denver,CO,2006,3000,Foundation,Advocacy
The Women's Foundation of Colorado,CO,Latina Initiative,Denver,CO,2006,8000,Foundation,Advocacy
The Women's Foundation of Colorado,CO,Latina Initiative,Denver,CO,2006,1000,Foundation,Advocacy
Timothy & Bernadette Marquez Foundation,CO,Latina Initiative,Denver,CO,2008,10000,Foundation,Advocacy
The California Endowment,CA,Latina Leaders of Kern County,Bakersfield,CA,2015,1000,Foundation,CBO
Wells Fargo Foundation,MN,Latina Leaders of Kern County,Bakersfield,CA,2014,10000,Foundation,CBO
Wells Fargo Foundation,MN,Latina Leaders of Kern County,Bakersfield,CA,2013,10000,Foundation,CBO
Community Foundation of Greater Des Moines,IA,Latina Leadership Initiative,Des Moines,IA,2014,2400,Foundation,CBO
Morgan Stanley Foundation,NY,Latina Leadership Initiative,Des Moines,IA,2016,1500,Foundation,CBO
Austin Community Foundation for the Capital Area,TX,Latina Mami,Austin,TX,2006,12565,Foundation,Hybrid
AT&T Foundation,TX,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2007,15000,Foundation,Hybrid
Community Foundation of Henderson County,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2016,15701,Foundation,Hybrid
Community Foundation of Henderson County,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2015,10664,Foundation,Hybrid
Community Foundation of Henderson County,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2011,13140,Foundation,Hybrid
Hispanics in Philanthropy,CA,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2005,20600,Foundation,Hybrid
Mary Reynolds Babcock Foundation,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2004,30000,Foundation,Hybrid
Peace Development Fund,MA,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2010,5000,Foundation,Hybrid
Peace Development Fund,MA,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2009,5000,Foundation,Hybrid
The Community Foundation of Western North Carolina,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2015,7500,Foundation,Hybrid
The Community Foundation of Western North Carolina,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2014,20000,Foundation,Hybrid
The Community Foundation of Western North Carolina,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2012,25000,Foundation,Hybrid
The Community Foundation of Western North Carolina,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2009,44200,Foundation,Hybrid
The Community Foundation of Western North Carolina,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2008,42436,Foundation,Hybrid
The Community Foundation of Western North Carolina,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2007,48000,Foundation,Hybrid
The Community Foundation of Western North Carolina,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2005,25000,Foundation,Hybrid
Z. Smith Reynolds Foundation,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2015,260000,Foundation,Hybrid
Z. Smith Reynolds Foundation,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2011,35000,Foundation,Hybrid
Z. Smith Reynolds Foundation,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2010,35000,Foundation,Hybrid
Z. Smith Reynolds Foundation,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2009,30000,Foundation,Hybrid
Z. Smith Reynolds Foundation,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2007,30000,Foundation,Hybrid
Z. Smith Reynolds Foundation,NC,Latino Advocacy Coalition of Henderson County,Hendersonville,NC,2006,20000,Foundation,Hybrid
Coleman Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2016,25000,Foundation,CBO
Coleman Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2015,25000,Foundation,CBO
Coleman Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2014,19500,Foundation,CBO
Coleman Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2013,25000,Foundation,CBO
Coleman Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2012,25000,Foundation,CBO
Romo Family Foundation,DE,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2015,18725,Foundation,CBO
Romo Family Foundation,DE,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2015,10000,Foundation,CBO
Romo Family Foundation,DE,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2014,10000,Foundation,CBO
Romo Family Foundation,DE,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2013,1410,Foundation,CBO
Romo Family Foundation,DE,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2013,3270,Foundation,CBO
Romo Family Foundation,DE,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2013,7500,Foundation,CBO
The Retirement Research Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2015,36630,Foundation,CBO
The Retirement Research Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2015,3850,Foundation,CBO
The Retirement Research Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2014,4400,Foundation,CBO
The Retirement Research Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2013,12500,Foundation,CBO
The Retirement Research Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2012,10000,Foundation,CBO
The Retirement Research Foundation,IL,Latino Alzheimers and Memory Disorders Alliance,Norridge,IL,2011,10000,Foundation,CBO
The California Endowment,CA,Latino Behavioral Health Institute,Thousand Oaks,CA,2009,20000,Foundation,CBO
The California Endowment,CA,Latino Behavioral Health Institute,Thousand Oaks,CA,2005,10000,Foundation,CBO
Bemis Company Foundation,WI,Latino Center of the Midlands,Omaha,NE,2012,430,Foundation,CBO
Lincoln Financial Foundation.,IN,Latino Center of the Midlands,Omaha,NE,2015,30000,Foundation,CBO
Lincoln Financial Foundation.,IN,Latino Center of the Midlands,Omaha,NE,2014,14600,Foundation,CBO
Lincoln Financial Foundation.,IN,Latino Center of the Midlands,Omaha,NE,2013,25000,Foundation,CBO
Lincoln Financial Foundation.,IN,Latino Center of the Midlands,Omaha,NE,2011,15000,Foundation,CBO
Lincoln Financial Foundation.,IN,Latino Center of the Midlands,Omaha,NE,2010,1400,Foundation,CBO
Lincoln Financial Foundation.,IN,Latino Center of the Midlands,Omaha,NE,2009,5000,Foundation,CBO
Mutual of Omaha Foundation,NE,Latino Center of the Midlands,Omaha,NE,2015,10000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2015,3156,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2015,20000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2015,2000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2015,5000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2015,5000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2015,5000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2014,8931,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2014,5000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2014,25000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2014,6000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2014,2000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2013,2000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2013,2096,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2013,25000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2012,5000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2012,10000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2011,10000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2010,3100,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2010,4100,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2010,5000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2009,10000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2009,10000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2008,15000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2007,15000,Foundation,CBO
Omaha Community Foundation,NE,Latino Center of the Midlands,Omaha,NE,2005,7676,Foundation,CBO
Peter Kiewit Foundation,WI,Latino Center of the Midlands,Omaha,NE,2016,25000,Foundation,CBO
Peter Kiewit Foundation,WI,Latino Center of the Midlands,Omaha,NE,2015,26110,Foundation,CBO
Robertson Family Foundation,NE,Latino Center of the Midlands,Omaha,NE,2013,3000,Foundation,CBO
Slosburg Family Charitable Trust,NE,Latino Center of the Midlands,Omaha,NE,2007,5000,Foundation,CBO
Sokolof Grandchildren Charitable Foundation,NE,Latino Center of the Midlands,Omaha,NE,2014,5000,Foundation,CBO
Sokolof Grandchildren Charitable Foundation,NE,Latino Center of the Midlands,Omaha,NE,2011,5000,Foundation,CBO
The Holland Foundation,NE,Latino Center of the Midlands,Omaha,NE,2006,100000,Foundation,CBO
The Holland Foundation,NE,Latino Center of the Midlands,Omaha,NE,2006,100000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2015,50000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2014,50000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2014,20000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2014,250,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2013,50000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2013,12319,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2012,10000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2012,32000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2012,50000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2012,7156,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2011,25000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2010,25000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2010,15000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2009,25000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2009,25000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2009,10000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2008,15000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2007,10000,Foundation,CBO
The Sherwood Foundation,NE,Latino Center of the Midlands,Omaha,NE,2005,500,Foundation,CBO
The Todd and Betiana Simon Foundation,NE,Latino Center of the Midlands,Omaha,NE,2010,1000,Foundation,CBO
United Way of the Midlands,NE,Latino Center of the Midlands,Omaha,NE,2016,316978,Foundation,CBO
Wells Fargo Foundation,MN,Latino Center of the Midlands,Omaha,NE,2015,3000,Foundation,CBO
Wells Fargo Foundation,MN,Latino Center of the Midlands,Omaha,NE,2008,3000,Foundation,CBO
Wells Fargo Foundation,MN,Latino Center of the Midlands,Omaha,NE,2006,1500,Foundation,CBO
Wells Fargo Foundation,MN,Latino Center of the Midlands,Omaha,NE,2006,1000,Foundation,CBO
Western Union Foundation,CO,Latino Center of the Midlands,Omaha,NE,2005,10000,Foundation,CBO
Western Union Foundation,CO,Latino Center of the Midlands,Omaha,NE,2004,24500,Foundation,CBO
Central Indiana Community Foundation,IN,Latino Coalition Against Domestic and Sexual Violence,Indianapolis,IN,2015,2500,Foundation,Hybrid
Eli Lilly and Company Foundation,IN,Latino Coalition Against Domestic and Sexual Violence,Indianapolis,IN,2014,5000,Foundation,Hybrid
KeyBank Foundation,OH,Latino Coalition Against Domestic and Sexual Violence,Indianapolis,IN,2008,2000,Foundation,Hybrid
Lumina Foundation,IN,Latino Coalition Against Domestic and Sexual Violence,Indianapolis,IN,2012,1000,Foundation,Hybrid
Nina Mason Pulliam Charitable Trust,IN,Latino Coalition Against Domestic and Sexual Violence,Indianapolis,IN,2012,70000,Foundation,Hybrid
Nina Mason Pulliam Charitable Trust,IN,Latino Coalition Against Domestic and Sexual Violence,Indianapolis,IN,2008,25000,Foundation,Hybrid
Nina Mason Pulliam Charitable Trust,IN,Latino Coalition Against Domestic and Sexual Violence,Indianapolis,IN,2007,25000,Foundation,Hybrid
Old National Bank Foundation,IN,Latino Coalition Against Domestic and Sexual Violence,Indianapolis,IN,2014,3500,Foundation,Hybrid
The Clowes Fund,IN,Latino Coalition Against Domestic and Sexual Violence,Indianapolis,IN,2007,15000,Foundation,Hybrid
United States Employment and Training Administration,DC,Latino Coalition for Community Leadership,Santa Barbara,CA,2016,4500000,FED,CBO
Anthem Foundation,IN,Latino Coalition Foundation,Washington,DC,2007,50000,Foundation,Advocacy
Leo Daniel Foundation,TX,Latino Coalition Foundation,Irvine,CA,2014,1000,Foundation,Advocacy
Rapier Family Foundation,TX,Latino Coalition Foundation,Washington,DC,2014,500000,Foundation,Advocacy
Sprint Foundation,KS,Latino Coalition Foundation,Irvine,CA,2013,15000,Foundation,Advocacy
The PG&E Corporation Foundation,CA,Latino Coalition Foundation,Irvine,CA,2015,5000,Foundation,Advocacy
The PG&E Corporation Foundation,CA,Latino Coalition Foundation,Irvine,CA,2014,15000,Foundation,Advocacy
The PG&E Corporation Foundation,CA,Latino Coalition Foundation,Irvine,CA,2013,10000,Foundation,Advocacy
The PG&E Corporation Foundation,CA,Latino Coalition Foundation,Irvine,CA,2013,23000,Foundation,Advocacy
The PG&E Corporation Foundation,CA,Latino Coalition Foundation,Irvine,CA,2011,21000,Foundation,Advocacy
The PG&E Corporation Foundation,CA,Latino Coalition Foundation,Irvine,CA,2009,10000,Foundation,Advocacy
Altman Foundation,NY,Latino Commission on AIDS,New York City,NY,2003,37500,Foundation,Hybrid
Anthem Foundation,IN,Latino Commission on AIDS,New York City,NY,2009,25000,Foundation,Hybrid
Brooklyn Community Foundation,NY,Latino Commission on AIDS,New York City,NY,2004,25000,Foundation,Hybrid
Ford Foundation,NY,Latino Commission on AIDS,New York City,NY,2014,150000,Foundation,Hybrid
Ford Foundation,NY,Latino Commission on AIDS,New York City,NY,2012,210000,Foundation,Hybrid
Ford Foundation,NY,Latino Commission on AIDS,New York City,NY,2010,210000,Foundation,Hybrid
Ford Foundation,NY,Latino Commission on AIDS,New York City,NY,2008,150000,Foundation,Hybrid
Ford Foundation,NY,Latino Commission on AIDS,New York City,NY,2006,300000,Foundation,Hybrid
Gill Foundation,CO,Latino Commission on AIDS,New York City,NY,2007,15000,Foundation,Hybrid
H. van Ameringen Foundation,NY,Latino Commission on AIDS,New York City,NY,2012,50000,Foundation,Hybrid
H. van Ameringen Foundation,NY,Latino Commission on AIDS,New York City,NY,2010,50000,Foundation,Hybrid
